time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.56220044e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08683472e-06,1.56026077e-05,1.74686270e+03,-3.87874156e+02
2.00000000e-10,5.35349375e-06,1.55444884e-05,3.61772464e+03,-7.73745944e+02
3.00000000e-10,5.81920058e-06,1.54481763e-05,5.75757147e+03,-1.15018368e+03
4.00000000e-10,6.52121506e-06,1.53153151e-05,8.39151279e+03,-1.50025747e+03
5.00000000e-10,7.52761430e-06,1.51504030e-05,1.19423162e+04,-1.77965583e+03
6.00000000e-10,8.96883063e-06,1.49654975e-05,1.72994424e+04,-1.87115842e+03
7.00000000e-10,1.11070172e-05,1.47892476e-05,2.62769368e+04,-1.58188292e+03
8.00000000e-10,1.44206843e-05,1.46576884e-05,4.10632564e+04,-1.03863386e+03
9.00000000e-10,1.95828645e-05,1.45940556e-05,6.43523608e+04,-6.37525037e+01
1.00000000e-09,2.78860435e-05,1.46286176e-05,1.02963886e+05,3.49343845e+02
1.10000000e-09,3.96250279e-05,1.46280490e-05,1.30250953e+05,1.12328479e+02
1.20000000e-09,5.45018987e-05,1.46493694e-05,1.64696618e+05,-5.44372221e+01
1.30000000e-09,7.25256857e-05,1.46659871e-05,1.97412609e+05,3.40529006e+01
1.40000000e-09,9.37557420e-05,1.46811509e-05,2.28703742e+05,3.84949646e+01
1.50000000e-09,1.18167216e-04,1.46962071e-05,2.59128295e+05,1.13654020e+02
1.60000000e-09,1.45763488e-04,1.47150596e-05,2.92432191e+05,2.63322415e+02
1.70000000e-09,1.76593545e-04,1.47321168e-05,3.23585934e+05,1.09261860e+02
1.80000000e-09,2.10597968e-04,1.47511038e-05,3.56971293e+05,1.63747653e+02
1.90000000e-09,2.47806037e-04,1.47690505e-05,3.88807860e+05,2.18563222e+02
2.00000000e-09,2.88227233e-04,1.47873195e-05,4.20877231e+05,2.08758969e+02
2.07400000e-09,3.20093263e-04,1.47971658e-05,4.36695994e+05,3.26588004e+01
