time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.86044329e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03293458e-06,1.85208866e-05,6.66650288e+02,-1.67229415e+03
2.00000000e-10,5.13658939e-06,1.82696945e-05,1.43160983e+03,-3.35132616e+03
3.00000000e-10,5.32638696e-06,1.78507032e-05,2.41133572e+03,-5.02620890e+03
4.00000000e-10,5.63076938e-06,1.72663084e-05,3.75121658e+03,-6.64674754e+03
5.00000000e-10,6.09524464e-06,1.65265153e-05,5.64949766e+03,-8.10653895e+03
6.00000000e-10,6.78785826e-06,1.56579253e-05,8.36323849e+03,-9.16972952e+03
7.00000000e-10,7.80676524e-06,1.47203064e-05,1.22505030e+04,-9.38850222e+03
8.00000000e-10,9.29945967e-06,1.38344470e-05,1.80273660e+04,-7.96872603e+03
9.00000000e-10,1.15456059e-05,1.32058562e-05,2.78819297e+04,-4.33307990e+03
1.00000000e-09,1.50915379e-05,1.29556626e-05,4.39795444e+04,-8.42839524e+02
1.10000000e-09,2.05930671e-05,1.31139159e-05,6.89043487e+04,4.85480019e+03
1.20000000e-09,2.94909095e-05,1.37105193e-05,1.08792236e+05,5.27898326e+03
1.30000000e-09,4.16667683e-05,1.41622357e-05,1.35721446e+05,5.22738878e+03
1.40000000e-09,5.70754744e-05,1.46728792e-05,1.68374207e+05,4.81143508e+03
1.50000000e-09,7.56191003e-05,1.51739209e-05,2.01053647e+05,5.06659434e+03
1.60000000e-09,9.73459028e-05,1.56746352e-05,2.32351762e+05,5.16737956e+03
1.70000000e-09,1.22250949e-04,1.61723535e-05,2.64401065e+05,4.63513300e+03
1.80000000e-09,1.50386071e-04,1.66587973e-05,2.98392484e+05,5.07560452e+03
1.90000000e-09,1.81696397e-04,1.71638639e-05,3.28269877e+05,4.48168814e+03
2.00000000e-09,2.16231563e-04,1.76529596e-05,3.60702660e+05,5.61454044e+03
2.10000000e-09,2.53954540e-04,1.81361349e-05,3.93528240e+05,5.72844198e+03
2.20000000e-09,2.94883397e-04,1.86232333e-05,4.25252764e+05,5.85523145e+03
2.25900000e-09,3.20420732e-04,1.89720056e-05,4.36796348e+05,7.63141404e+03
