time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.18983133e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04548568e-06,1.19766059e-05,9.18431669e+02,1.56687015e+03
2.00000000e-10,5.18721603e-06,1.22118460e-05,1.94300208e+03,3.13672973e+03
3.00000000e-10,5.44173527e-06,1.26034959e-05,3.19820602e+03,4.69176305e+03
4.00000000e-10,5.83984781e-06,1.31479801e-05,4.84866809e+03,6.18234919e+03
5.00000000e-10,6.43222671e-06,1.38339132e-05,7.12918650e+03,7.49037025e+03
6.00000000e-10,7.29801594e-06,1.46314298e-05,1.03878246e+04,8.35161702e+03
7.00000000e-10,8.56079223e-06,1.54719025e-05,1.51993004e+04,8.22892025e+03
8.00000000e-10,1.04320093e-05,1.62157912e-05,2.29070009e+04,6.29183206e+03
9.00000000e-10,1.33318311e-05,1.66857430e-05,3.61714904e+04,3.14105270e+03
1.00000000e-09,1.78690637e-05,1.68466990e-05,5.58213601e+04,-3.76891611e+02
1.10000000e-09,2.50761465e-05,1.65252537e-05,9.15669223e+04,-4.73768205e+03
1.20000000e-09,3.60136303e-05,1.61829992e-05,1.22803367e+05,-2.40588532e+03
1.30000000e-09,4.98992668e-05,1.58369005e-05,1.57559015e+05,-3.41788967e+03
1.40000000e-09,6.70231658e-05,1.55077686e-05,1.88393831e+05,-3.61241421e+03
1.50000000e-09,8.73627853e-05,1.51697886e-05,2.20256154e+05,-3.46613786e+03
1.60000000e-09,1.10904875e-04,1.48309293e-05,2.52355676e+05,-3.43647178e+03
1.70000000e-09,1.37623100e-04,1.44889663e-05,2.82258446e+05,-3.49741113e+03
1.80000000e-09,1.67518692e-04,1.41538295e-05,3.15845366e+05,-3.21322336e+03
1.90000000e-09,2.00632227e-04,1.38106160e-05,3.46174884e+05,-3.25951742e+03
2.00000000e-09,2.36951720e-04,1.34743041e-05,3.78558340e+05,-3.68441645e+03
2.10000000e-09,2.76468475e-04,1.31387795e-05,4.10757737e+05,-3.75834670e+03
2.20000000e-09,3.19093537e-04,1.27742314e-05,4.36753047e+05,-4.89988813e+03
2.20300000e-09,3.20403802e-04,1.27594832e-05,4.36755550e+05,-4.92506468e+03
