time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.52425155e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08838198e-06,1.52349066e-05,1.77774460e+03,-1.52141801e+02
2.00000000e-10,5.35963414e-06,1.52121162e-05,3.67833597e+03,-3.03315467e+02
3.00000000e-10,5.83277609e-06,1.51743813e-05,5.84589192e+03,-4.50448059e+02
4.00000000e-10,6.54527148e-06,1.51223606e-05,8.51469218e+03,-5.87332167e+02
5.00000000e-10,7.56640018e-06,1.50578080e-05,1.21174251e+04,-6.96466889e+02
6.00000000e-10,9.02916407e-06,1.49854975e-05,1.75645143e+04,-7.30912667e+02
7.00000000e-10,1.12018582e-05,1.49167844e-05,2.67166986e+04,-6.15526245e+02
8.00000000e-10,1.45704692e-05,1.48655905e-05,4.17278328e+04,-4.04067149e+02
9.00000000e-10,1.98195656e-05,1.48414181e-05,6.55354554e+04,-1.21541083e+01
1.00000000e-09,2.82638648e-05,1.48546837e-05,1.04302869e+05,1.15355950e+02
1.10000000e-09,4.01008197e-05,1.48533199e-05,1.31440291e+05,5.35774898e+01
1.20000000e-09,5.51015506e-05,1.48606034e-05,1.65499021e+05,-3.03978075e+01
1.30000000e-09,7.32439081e-05,1.48664271e-05,1.98264211e+05,-3.40623509e+00
1.40000000e-09,9.45871044e-05,1.48715691e-05,2.29511854e+05,3.39393379e+00
1.50000000e-09,1.19109089e-04,1.48767823e-05,2.60166404e+05,4.96049218e+01
1.60000000e-09,1.46826762e-04,1.48835875e-05,2.93891759e+05,9.22342868e+01
1.70000000e-09,1.77768416e-04,1.48892578e-05,3.24486088e+05,4.16833604e+01
1.80000000e-09,2.11893927e-04,1.48959851e-05,3.57964344e+05,4.50008581e+01
1.90000000e-09,2.49217821e-04,1.49023209e-05,3.90113315e+05,6.90793348e+01
2.00000000e-09,2.89754992e-04,1.49086883e-05,4.22127330e+05,6.47001031e+01
2.07100000e-09,3.20365774e-04,1.49115626e-05,4.36693974e+05,-1.33977387e+00
