time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.83982803e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03810170e-06,1.83165901e-05,7.70199260e+02,-1.63412472e+03
2.00000000e-10,5.15741354e-06,1.80713189e-05,1.64235119e+03,-3.27239584e+03
3.00000000e-10,5.37394543e-06,1.76621815e-05,2.73610952e+03,-4.90490544e+03
4.00000000e-10,5.71707059e-06,1.70922247e-05,4.20465150e+03,-6.47812727e+03
5.00000000e-10,6.23444354e-06,1.63720319e-05,6.26176148e+03,-7.88128288e+03
6.00000000e-10,6.99848917e-06,1.55297078e-05,9.19539513e+03,-8.86427755e+03
7.00000000e-10,8.11703887e-06,1.46288939e-05,1.34457507e+04,-8.94245332e+03
8.00000000e-10,9.76143126e-06,1.37993583e-05,1.99656334e+04,-7.27497668e+03
9.00000000e-10,1.22706124e-05,1.32421067e-05,3.12892122e+04,-3.75042078e+03
1.00000000e-09,1.62268488e-05,1.30282468e-05,4.87747998e+04,-4.96706755e+02
1.10000000e-09,2.23980954e-05,1.32675576e-05,7.84131034e+04,5.29547598e+03
1.20000000e-09,3.22525659e-05,1.37733460e-05,1.15787413e+05,3.56932755e+03
1.30000000e-09,4.51175096e-05,1.41671711e-05,1.45607335e+05,4.78367859e+03
1.40000000e-09,6.12925686e-05,1.45928033e-05,1.75804390e+05,4.34621010e+03
1.50000000e-09,8.06299093e-05,1.50249982e-05,2.07830927e+05,4.24945129e+03
1.60000000e-09,1.03140471e-04,1.54537727e-05,2.40543529e+05,4.11034118e+03
1.70000000e-09,1.28862184e-04,1.58767252e-05,2.74209315e+05,4.17977250e+03
1.80000000e-09,1.57779486e-04,1.63103314e-05,3.04142966e+05,4.50733730e+03
1.90000000e-09,1.89876449e-04,1.67260989e-05,3.38118267e+05,4.25469312e+03
2.00000000e-09,2.25172416e-04,1.71531398e-05,3.69192175e+05,3.64930088e+03
2.10000000e-09,2.63683050e-04,1.75761416e-05,4.00831819e+05,3.57167221e+03
2.20000000e-09,3.05392683e-04,1.79975717e-05,4.32600096e+05,3.93852070e+03
2.23400000e-09,3.20214601e-04,1.81859818e-05,4.36782119e+05,6.43320110e+03
