time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.54888727e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08776228e-06,1.54735349e-05,1.76527086e+03,-3.06672157e+02
2.00000000e-10,5.35710853e-06,1.54276008e-05,3.65246993e+03,-6.11273516e+02
3.00000000e-10,5.82691716e-06,1.53515659e-05,5.80461277e+03,-9.07491792e+02
4.00000000e-10,6.53436986e-06,1.52467854e-05,8.45429198e+03,-1.18276343e+03
5.00000000e-10,7.54821215e-06,1.51168175e-05,1.20304735e+04,-1.40202207e+03
6.00000000e-10,9.00032003e-06,1.49712471e-05,1.74340762e+04,-1.47173766e+03
7.00000000e-10,1.11561043e-05,1.48328198e-05,2.65020910e+04,-1.24049862e+03
8.00000000e-10,1.44980446e-05,1.47297154e-05,4.14060021e+04,-8.13214963e+02
9.00000000e-10,1.97048153e-05,1.46805964e-05,6.49578649e+04,-3.42661102e+01
1.00000000e-09,2.80809995e-05,1.47078252e-05,1.03665532e+05,2.55822314e+02
1.10000000e-09,3.98709701e-05,1.47064435e-05,1.30858771e+05,1.01103917e+02
1.20000000e-09,5.48123175e-05,1.47224015e-05,1.65112874e+05,-4.98789286e+01
1.30000000e-09,7.28976072e-05,1.47350437e-05,1.97860260e+05,1.17539760e+01
1.40000000e-09,9.41863908e-05,1.47464179e-05,2.29124882e+05,2.05170601e+01
1.50000000e-09,1.18655092e-04,1.47578170e-05,2.59652623e+05,9.68762971e+01
1.60000000e-09,1.46314149e-04,1.47723259e-05,2.93195160e+05,1.99049036e+02
1.70000000e-09,1.77202367e-04,1.47849656e-05,3.24041319e+05,8.67166498e+01
1.80000000e-09,2.11269536e-04,1.47994458e-05,3.57503287e+05,1.11482485e+02
1.90000000e-09,2.48537509e-04,1.48131125e-05,3.89503289e+05,1.58409641e+02
2.00000000e-09,2.89018857e-04,1.48269371e-05,4.21547401e+05,1.50097780e+02
2.07200000e-09,3.20040498e-04,1.48338823e-05,4.36694923e+05,1.57965411e+01
