time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.04137973e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00885627e-06,1.04996850e-05,1.83317660e+02,1.71969489e+03
2.00000000e-10,5.03932480e-06,1.07582000e-05,4.46979698e+02,3.45278537e+03
3.00000000e-10,5.10396645e-06,1.11908978e-05,8.83057036e+02,5.20344910e+03
4.00000000e-10,5.22546612e-06,1.17985397e-05,1.60534983e+03,6.94286336e+03
5.00000000e-10,5.43913289e-06,1.25763650e-05,2.75049552e+03,8.58605824e+03
6.00000000e-10,5.79445331e-06,1.35069155e-05,4.46424166e+03,9.96293715e+03
7.00000000e-10,6.35549647e-06,1.45510337e-05,6.88568939e+03,1.07991475e+04
8.00000000e-10,7.19917070e-06,1.56347189e-05,1.01393565e+04,1.06665927e+04
9.00000000e-10,8.41837194e-06,1.66293713e-05,1.44673890e+04,8.86475824e+03
1.00000000e-09,1.01659920e-05,1.73118668e-05,2.11539688e+04,4.21921422e+03
1.10000000e-09,1.28686351e-05,1.74316765e-05,3.40817023e+04,-1.44701525e+03
1.20000000e-09,1.71609278e-05,1.70971817e-05,5.26881491e+04,-5.40559524e+03
1.30000000e-09,2.39026834e-05,1.62551102e-05,8.58160524e+04,-1.04351675e+04
1.40000000e-09,3.43784990e-05,1.52621747e-05,1.19713485e+05,-9.31183321e+03
1.50000000e-09,4.78038731e-05,1.43373689e-05,1.52735043e+05,-9.26670914e+03
1.60000000e-09,6.45035167e-05,1.33848939e-05,1.82846659e+05,-8.55708157e+03
1.70000000e-09,8.44006842e-05,1.24459298e-05,2.14713562e+05,-8.15315615e+03
1.80000000e-09,1.07493102e-04,1.15332035e-05,2.48226974e+05,-8.10213479e+03
1.90000000e-09,1.33809627e-04,1.06106970e-05,2.79241655e+05,-1.04275489e+04
