time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.79244922e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04974458e-06,1.78487002e-05,1.00351245e+03,-1.51585923e+03
2.00000000e-10,5.20427294e-06,1.76213335e-05,2.11497469e+03,-3.03118271e+03
3.00000000e-10,5.48061989e-06,1.72428146e-05,3.46252465e+03,-4.53225234e+03
4.00000000e-10,5.91026564e-06,1.67170177e-05,5.21658763e+03,-5.96670950e+03
5.00000000e-10,6.54560141e-06,1.60555961e-05,7.62581409e+03,-7.21443250e+03
6.00000000e-10,7.46992838e-06,1.52890681e-05,1.10761345e+04,-8.00402725e+03
7.00000000e-10,8.81695101e-06,1.44883158e-05,1.62368316e+04,-7.77403491e+03
8.00000000e-10,1.08242941e-05,1.37957109e-05,2.46814985e+04,-5.75198242e+03
9.00000000e-10,1.39531824e-05,1.33684071e-05,3.89537241e+04,-2.86194402e+03
1.00000000e-09,1.88286949e-05,1.32437035e-05,6.02267477e+04,1.05230259e+03
1.10000000e-09,2.66518046e-05,1.35800924e-05,9.84513000e+04,4.04665820e+03
1.20000000e-09,3.80799692e-05,1.38386795e-05,1.26763839e+05,2.29847763e+03
1.30000000e-09,5.25476629e-05,1.41491989e-05,1.62098376e+05,2.52882891e+03
1.40000000e-09,7.01924644e-05,1.44369169e-05,1.94280734e+05,2.91868475e+03
1.50000000e-09,9.10576076e-05,1.47267262e-05,2.25842671e+05,2.90227788e+03
1.60000000e-09,1.15116531e-04,1.50186654e-05,2.56353009e+05,2.94006123e+03
1.70000000e-09,1.42337103e-04,1.53122820e-05,2.87685822e+05,2.84685619e+03
1.80000000e-09,1.72792911e-04,1.56036468e-05,3.20960560e+05,3.08543756e+03
1.90000000e-09,2.06416616e-04,1.58958497e-05,3.52828157e+05,2.70890140e+03
2.00000000e-09,2.43259058e-04,1.61897457e-05,3.84070227e+05,2.64112636e+03
2.10000000e-09,2.83307249e-04,1.64806436e-05,4.16169120e+05,2.58917297e+03
2.18600000e-09,3.20206666e-04,1.67569246e-05,4.36746156e+05,4.13845863e+03
