time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.73037278e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.06353187e-06,1.72393351e-05,1.27992430e+03,-1.28790455e+03
2.00000000e-10,5.25982130e-06,1.70461751e-05,2.67577074e+03,-2.57463038e+03
3.00000000e-10,5.60694371e-06,1.67250570e-05,4.31998952e+03,-3.83991785e+03
4.00000000e-10,6.13859186e-06,1.62802569e-05,6.40652614e+03,-5.03787669e+03
5.00000000e-10,6.91290769e-06,1.57234873e-05,9.23838912e+03,-6.05017174e+03
6.00000000e-10,8.02812879e-06,1.50855321e-05,1.33415833e+04,-6.59272226e+03
7.00000000e-10,9.65753429e-06,1.44398696e-05,1.97735332e+04,-6.08198345e+03
8.00000000e-10,1.21329080e-05,1.39195131e-05,3.07135707e+04,-4.16063671e+03
9.00000000e-10,1.60103336e-05,1.36119271e-05,4.78932064e+04,-1.93439037e+03
1.00000000e-09,2.20738888e-05,1.36222630e-05,7.68000747e+04,2.31888073e+03
1.10000000e-09,3.17634655e-05,1.38483251e-05,1.14625293e+05,9.90104812e+02
1.20000000e-09,4.44937130e-05,1.39724580e-05,1.43774585e+05,2.22649169e+03
1.30000000e-09,6.05327181e-05,1.41272046e-05,1.74145475e+05,1.71906754e+03
1.40000000e-09,7.97257526e-05,1.42929763e-05,2.06278130e+05,1.61726769e+03
1.50000000e-09,1.02089351e-04,1.44594913e-05,2.38762349e+05,1.78669332e+03
1.60000000e-09,1.27659553e-04,1.46276480e-05,2.72525817e+05,1.74283203e+03
1.70000000e-09,1.56439766e-04,1.47916061e-05,3.03097450e+05,1.59249454e+03
1.80000000e-09,1.88385961e-04,1.49573845e-05,3.36421890e+05,1.66516403e+03
1.90000000e-09,2.23543639e-04,1.51228919e-05,3.67318617e+05,1.62422563e+03
2.00000000e-09,2.61911359e-04,1.52886896e-05,3.99084928e+05,1.60502516e+03
2.10000000e-09,3.03476592e-04,1.54544104e-05,4.30880864e+05,1.61324499e+03
2.13800000e-09,3.20014199e-04,1.55241000e-05,4.36725722e+05,2.00771370e+03
