time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.33241093e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07503652e-06,1.33736913e-05,1.51059034e+03,9.91680846e+02
2.00000000e-10,5.30616333e-06,1.35224006e-05,3.14311567e+03,1.98152916e+03
3.00000000e-10,5.71202315e-06,1.37692098e-05,5.03097489e+03,2.94849395e+03
4.00000000e-10,6.32797990e-06,1.41102334e-05,7.39117800e+03,3.85699728e+03
5.00000000e-10,7.21723038e-06,1.45353404e-05,1.05761138e+04,4.60398622e+03
6.00000000e-10,8.49268196e-06,1.50174431e-05,1.52721689e+04,4.93329690e+03
7.00000000e-10,1.03682028e-05,1.54913337e-05,2.29118988e+04,4.35130434e+03
8.00000000e-10,1.32536225e-05,1.58563521e-05,3.58401994e+04,2.89460818e+03
9.00000000e-10,1.77559510e-05,1.60607810e-05,5.56100578e+04,9.30193067e+02
1.00000000e-09,2.49181664e-05,1.59909837e-05,9.07290947e+04,-1.64973796e+03
1.10000000e-09,3.57793456e-05,1.59132803e-05,1.22271149e+05,-2.52435935e+01
1.20000000e-09,4.95907075e-05,1.58260631e-05,1.56849393e+05,-8.45273383e+02
1.30000000e-09,6.66456844e-05,1.57549601e-05,1.87550741e+05,-1.13426833e+03
1.40000000e-09,8.69153142e-05,1.56747626e-05,2.19423488e+05,-1.05973724e+03
1.50000000e-09,1.10386852e-04,1.55919105e-05,2.51729632e+05,-7.90725037e+02
1.60000000e-09,1.37038978e-04,1.55128853e-05,2.81700304e+05,-6.95152511e+02
1.70000000e-09,1.66861137e-04,1.54271487e-05,3.14970154e+05,-9.47838618e+02
1.80000000e-09,1.99907442e-04,1.53445324e-05,3.45484818e+05,-8.48656247e+02
1.90000000e-09,2.36154650e-04,1.52593086e-05,3.78084109e+05,-7.84219484e+02
2.00000000e-09,2.75600093e-04,1.51744573e-05,4.10302892e+05,-8.07047433e+02
2.10000000e-09,3.18164236e-04,1.50911541e-05,4.36694116e+05,-7.72045247e+02
2.10500000e-09,3.20347770e-04,1.50873004e-05,4.36711087e+05,-7.69881582e+02
