time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.31293627e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07180887e-06,1.31838952e-05,1.44565958e+03,1.09049622e+03
2.00000000e-10,5.29302676e-06,1.33473375e-05,3.00885665e+03,2.17683270e+03
3.00000000e-10,5.68209272e-06,1.36185920e-05,4.82971055e+03,3.24256350e+03
4.00000000e-10,6.27411241e-06,1.39937684e-05,7.11105203e+03,4.24464792e+03
5.00000000e-10,7.13074848e-06,1.44620145e-05,1.01946438e+04,5.07600955e+03
6.00000000e-10,8.36046867e-06,1.49946585e-05,1.47186040e+04,5.46652587e+03
7.00000000e-10,1.01649217e-05,1.55227191e-05,2.20024696e+04,4.88332047e+03
8.00000000e-10,1.29325413e-05,1.59341080e-05,3.43827078e+04,3.26555237e+03
9.00000000e-10,1.72560755e-05,1.61695098e-05,5.33469629e+04,1.23018963e+03
1.00000000e-09,2.40991532e-05,1.61079783e-05,8.69042689e+04,-1.93524961e+03
1.10000000e-09,3.46649813e-05,1.59918782e-05,1.20267742e+05,-1.39650384e+02
1.20000000e-09,4.81654313e-05,1.58924899e-05,1.53658082e+05,-1.31228439e+03
1.30000000e-09,6.49431642e-05,1.58025212e-05,1.83819187e+05,-1.41670591e+03
1.40000000e-09,8.49220245e-05,1.57001746e-05,2.15706370e+05,-1.33129376e+03
1.50000000e-09,1.08095584e-04,1.55939004e-05,2.48645403e+05,-1.17535403e+03
1.60000000e-09,1.34470424e-04,1.54914137e-05,2.79619198e+05,-8.80096146e+02
1.70000000e-09,1.63996449e-04,1.53869261e-05,3.11238324e+05,-1.16615360e+03
1.80000000e-09,1.96759749e-04,1.52813240e-05,3.42940803e+05,-9.89588803e+02
1.90000000e-09,2.32706755e-04,1.51748295e-05,3.76007144e+05,-1.02364443e+03
2.00000000e-09,2.71858366e-04,1.50690065e-05,4.08179302e+05,-1.05116191e+03
2.10000000e-09,3.14173195e-04,1.49630555e-05,4.36457483e+05,-1.07521344e+03
2.11400000e-09,3.20286226e-04,1.49479602e-05,4.36716564e+05,-1.08023891e+03
