time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.74959095e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05963064e-06,1.74273842e-05,1.20151392e+03,-1.37024917e+03
2.00000000e-10,5.24398095e-06,1.72220097e-05,2.51417509e+03,-2.73567674e+03
3.00000000e-10,5.57062458e-06,1.68808885e-05,4.07266661e+03,-4.08048541e+03
4.00000000e-10,6.07280565e-06,1.64081200e-05,6.06304778e+03,-5.35684751e+03
5.00000000e-10,6.80697854e-06,1.58156477e-05,8.77287777e+03,-6.44466380e+03
6.00000000e-10,7.86681960e-06,1.51346351e-05,1.26812659e+04,-7.05903989e+03
7.00000000e-10,9.41310761e-06,1.44389392e-05,1.87238307e+04,-6.61142418e+03
8.00000000e-10,1.17496050e-05,1.38677028e-05,2.89422873e+04,-4.59911139e+03
9.00000000e-10,1.54107942e-05,1.35268902e-05,4.53095931e+04,-2.22464020e+03
1.00000000e-09,2.11140823e-05,1.35011887e-05,7.18030208e+04,2.24030764e+03
1.10000000e-09,3.03061757e-05,1.37786011e-05,1.11076445e+05,1.80220786e+03
1.20000000e-09,4.26734895e-05,1.39230255e-05,1.38504520e+05,2.47374504e+03
1.30000000e-09,5.83144144e-05,1.41216265e-05,1.70158533e+05,1.69422461e+03
1.40000000e-09,7.70913696e-05,1.43230066e-05,2.02701423e+05,1.71406268e+03
1.50000000e-09,9.90428691e-05,1.45215318e-05,2.34316145e+05,1.93082062e+03
1.60000000e-09,1.24182116e-04,1.47227139e-05,2.67330420e+05,2.08672773e+03
1.70000000e-09,1.52554910e-04,1.49229628e-05,3.00161804e+05,1.98100209e+03
1.80000000e-09,1.84086202e-04,1.51222625e-05,3.31287193e+05,1.96093801e+03
1.90000000e-09,2.18845627e-04,1.53225542e-05,3.62668886e+05,2.01467913e+03
2.00000000e-09,2.56801073e-04,1.55217234e-05,3.95082660e+05,2.09468654e+03
2.10000000e-09,2.97957019e-04,1.57213191e-05,4.26847857e+05,2.10850007e+03
2.15100000e-09,3.20069741e-04,1.58341268e-05,4.36730658e+05,2.56467557e+03
