time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.54726978e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08780297e-06,1.54578674e-05,1.76608978e+03,-2.96526917e+02
2.00000000e-10,5.35727433e-06,1.54134526e-05,3.65416771e+03,-5.91059117e+02
3.00000000e-10,5.82730170e-06,1.53399313e-05,5.80732123e+03,-8.77500609e+02
4.00000000e-10,6.53508519e-06,1.52386122e-05,8.45825296e+03,-1.14370668e+03
5.00000000e-10,7.54940525e-06,1.51129344e-05,1.20361733e+04,-1.35575782e+03
6.00000000e-10,9.00221154e-06,1.49721679e-05,1.74426214e+04,-1.42314935e+03
7.00000000e-10,1.11591038e-05,1.48383151e-05,2.65161592e+04,-1.19947350e+03
8.00000000e-10,1.45027936e-05,1.47386161e-05,4.14271107e+04,-7.86394257e+02
9.00000000e-10,1.97123348e-05,1.46911465e-05,6.49956573e+04,-3.25074522e+01
1.00000000e-09,2.80929983e-05,1.47174451e-05,1.03707741e+05,2.45899274e+02
1.10000000e-09,3.98860623e-05,1.47160207e-05,1.30896681e+05,9.81959842e+01
1.20000000e-09,5.48313342e-05,1.47313705e-05,1.65138302e+05,-4.89893739e+01
1.30000000e-09,7.29203810e-05,1.47435375e-05,1.97887121e+05,1.01458894e+01
1.40000000e-09,9.42127553e-05,1.47544711e-05,2.29150481e+05,1.89282345e+01
1.50000000e-09,1.18684966e-04,1.47654352e-05,2.59685732e+05,9.38117326e+01
1.60000000e-09,1.46347884e-04,1.47794131e-05,2.93241508e+05,1.91673823e+02
1.70000000e-09,1.77239651e-04,1.47915565e-05,3.24070069e+05,8.35952185e+01
1.80000000e-09,2.11310691e-04,1.48054986e-05,3.57534871e+05,1.06428484e+02
1.90000000e-09,2.48582368e-04,1.48186536e-05,3.89544879e+05,1.51992199e+02
2.00000000e-09,2.89067430e-04,1.48319561e-05,4.21587320e+05,1.43927519e+02
2.07200000e-09,3.20090829e-04,1.48385974e-05,4.36695132e+05,1.39784485e+01
