time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.29773131e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.06923550e-06,1.30356532e-05,1.39428436e+03,1.16686397e+03
2.00000000e-10,5.28265653e-06,1.32105071e-05,2.90346009e+03,2.32814517e+03
3.00000000e-10,5.65823284e-06,1.35004727e-05,4.66523454e+03,3.46547924e+03
4.00000000e-10,6.23082752e-06,1.39015671e-05,6.88331166e+03,4.53839502e+03
5.00000000e-10,7.06093267e-06,1.44024672e-05,9.88577492e+03,5.43347652e+03
6.00000000e-10,8.25366093e-06,1.49734564e-05,1.42724004e+04,5.87257967e+03
7.00000000e-10,1.00011701e-05,1.55431737e-05,2.12755669e+04,5.29832206e+03
8.00000000e-10,1.26739978e-05,1.59912341e-05,3.32015557e+04,3.55996360e+03
9.00000000e-10,1.68536279e-05,1.62507700e-05,5.15613533e+04,1.46749866e+03
1.00000000e-09,2.34412596e-05,1.62006526e-05,8.37125963e+04,-2.13149257e+03
1.10000000e-09,3.37468896e-05,1.60495225e-05,1.18593049e+05,-3.17706579e+02
1.20000000e-09,4.69960354e-05,1.59414968e-05,1.50708335e+05,-1.66780404e+03
1.30000000e-09,6.35437535e-05,1.58330048e-05,1.80661242e+05,-1.59462282e+03
1.40000000e-09,8.32783567e-05,1.57108309e-05,2.12558218e+05,-1.49754683e+03
1.50000000e-09,1.06198836e-04,1.55847264e-05,2.45645259e+05,-1.43975853e+03
1.60000000e-09,1.32331725e-04,1.54607485e-05,2.77847537e+05,-1.12325885e+03
1.70000000e-09,1.61620635e-04,1.53389871e-05,3.08189972e+05,-1.30251202e+03
1.80000000e-09,1.94135854e-04,1.52133416e-05,3.41198876e+05,-1.18709543e+03
1.90000000e-09,2.29830452e-04,1.50886428e-05,3.73886967e+05,-1.25025375e+03
2.00000000e-09,2.68736322e-04,1.49641700e-05,4.05836298e+05,-1.24661035e+03
2.10000000e-09,3.10828297e-04,1.48389625e-05,4.35740623e+05,-1.30549345e+03
2.12200000e-09,3.20430874e-04,1.48093312e-05,4.36719119e+05,-1.36539658e+03
