time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.13546084e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03189842e-06,1.14383953e-05,6.45862254e+02,1.67700413e+03
2.00000000e-10,5.13241372e-06,1.16903905e-05,1.38943127e+03,3.36317479e+03
3.00000000e-10,5.31684876e-06,1.21109035e-05,2.34604480e+03,5.04527399e+03
4.00000000e-10,5.61343743e-06,1.26976395e-05,3.65994268e+03,6.67466179e+03
5.00000000e-10,6.06724962e-06,1.34407402e-05,5.52609985e+03,8.14533006e+03
6.00000000e-10,6.74546602e-06,1.43139484e-05,8.19573322e+03,9.22456164e+03
7.00000000e-10,7.74442968e-06,1.52583381e-05,1.20124714e+04,9.47233335e+03
8.00000000e-10,9.20729066e-06,1.61550948e-05,1.76498792e+04,8.10728415e+03
9.00000000e-10,1.14020616e-05,1.67991750e-05,2.72047863e+04,4.47411219e+03
1.00000000e-09,1.48649782e-05,1.70579241e-05,4.30106752e+04,8.99283548e+02
1.10000000e-09,2.02386053e-05,1.69162498e-05,6.70521334e+04,-4.64768601e+03
1.20000000e-09,2.89275930e-05,1.63086930e-05,1.06992178e+05,-5.65780920e+03
1.30000000e-09,4.09632346e-05,1.58399898e-05,1.33789069e+05,-5.25336684e+03
1.40000000e-09,5.61994243e-05,1.53126239e-05,1.67134737e+05,-4.95302339e+03
1.50000000e-09,7.45719009e-05,1.47983884e-05,1.99882163e+05,-5.24310975e+03
1.60000000e-09,9.61348571e-05,1.42834333e-05,2.31098289e+05,-5.39927275e+03
1.70000000e-09,1.20873208e-04,1.37683086e-05,2.62392262e+05,-4.91137213e+03
1.80000000e-09,1.48828616e-04,1.32694687e-05,2.96682102e+05,-4.90082207e+03
1.90000000e-09,1.79982774e-04,1.27479864e-05,3.26284407e+05,-4.96808159e+03
2.00000000e-09,2.14345097e-04,1.22507390e-05,3.59665415e+05,-5.85472673e+03
2.10000000e-09,2.51895551e-04,1.17540717e-05,3.92536265e+05,-5.66722656e+03
2.20000000e-09,2.92658028e-04,1.12546036e-05,4.24369330e+05,-5.88238561e+03
2.26400000e-09,3.20317353e-04,1.08661456e-05,4.36802655e+05,-7.87198123e+03
