time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.94686545e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01154608e-06,1.93824811e-05,2.37801623e+02,-1.72428688e+03
2.00000000e-10,5.05034259e-06,1.91234386e-05,5.59292663e+02,-3.45954382e+03
3.00000000e-10,5.12925334e-06,1.86898843e-05,1.05762328e+03,-5.21196540e+03
4.00000000e-10,5.27171279e-06,1.80814497e-05,1.85203230e+03,-6.94838459e+03
5.00000000e-10,5.51424778e-06,1.73036318e-05,3.08379097e+03,-8.57746538e+03
6.00000000e-10,5.90833637e-06,1.63751424e-05,4.91106936e+03,-9.92608659e+03
7.00000000e-10,6.52121807e-06,1.53375148e-05,7.48416088e+03,-1.06987456e+04
8.00000000e-10,7.43523818e-06,1.42697599e-05,1.09645828e+04,-1.04312849e+04
9.00000000e-10,8.75498330e-06,1.33113929e-05,1.57063190e+04,-8.33811145e+03
1.00000000e-09,1.06735992e-05,1.27024481e-05,2.35344557e+04,-3.35480009e+03
1.10000000e-09,1.36943154e-05,1.26382588e-05,3.79231118e+04,1.61949421e+03
1.20000000e-09,1.84333353e-05,1.29955975e-05,5.82387642e+04,6.13173307e+03
1.30000000e-09,2.59855144e-05,1.38783591e-05,9.54387987e+04,9.85797992e+03
1.40000000e-09,3.71959510e-05,1.47768538e-05,1.25037435e+05,8.59229003e+03
1.50000000e-09,5.14155491e-05,1.56474061e-05,1.60233457e+05,9.10024245e+03
1.60000000e-09,6.88306437e-05,1.65189104e-05,1.92090428e+05,8.55654304e+03
1.70000000e-09,8.94678903e-05,1.73902014e-05,2.24100425e+05,8.60672938e+03
1.80000000e-09,1.13313119e-04,1.82675320e-05,2.54926959e+05,9.98561013e+03
1.90000000e-09,1.40299130e-04,1.91556037e-05,2.83850518e+05,8.06606071e+03
2.00000000e-09,1.70519285e-04,1.99854156e-05,3.20488082e+05,8.86539668e+03
