time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.32085337e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07312083e-06,1.32610538e-05,1.47204862e+03,1.05033338e+03
2.00000000e-10,5.29836448e-06,1.34185101e-05,3.06343184e+03,2.09753715e+03
3.00000000e-10,5.69435308e-06,1.36799087e-05,4.91288407e+03,3.12421001e+03
4.00000000e-10,6.29624561e-06,1.40413361e-05,7.22694612e+03,4.08875868e+03
5.00000000e-10,7.16634608e-06,1.44922295e-05,1.03519405e+04,4.88610117e+03
6.00000000e-10,8.41491040e-06,1.50045242e-05,1.49464636e+04,5.25154282e+03
7.00000000e-10,1.02485542e-05,1.55106708e-05,2.23757607e+04,4.66709803e+03
8.00000000e-10,1.30646348e-05,1.59031337e-05,3.49837559e+04,3.11413904e+03
9.00000000e-10,1.74617045e-05,1.61259305e-05,5.42715512e+04,1.10662706e+03
1.00000000e-09,2.44359718e-05,1.60601839e-05,8.84981220e+04,-1.82254703e+03
1.10000000e-09,3.51267751e-05,1.59606219e-05,1.21094944e+05,-7.96385736e+01
1.20000000e-09,4.87551762e-05,1.58659720e-05,1.55035567e+05,-1.12049435e+03
1.30000000e-09,6.56476045e-05,1.57842521e-05,1.85384676e+05,-1.30830600e+03
1.40000000e-09,8.57474235e-05,1.56913147e-05,2.17269780e+05,-1.22816498e+03
1.50000000e-09,1.09045624e-04,1.55948178e-05,2.50009465e+05,-1.02030142e+03
1.60000000e-09,1.35536954e-04,1.55024726e-05,2.80462915e+05,-7.88278309e+02
1.70000000e-09,1.65184314e-04,1.54059379e-05,3.12803879e+05,-1.08395986e+03
1.80000000e-09,1.98066732e-04,1.53101194e-05,3.43900888e+05,-9.18323698e+02
1.90000000e-09,2.34139144e-04,1.52124945e-05,3.76885010e+05,-9.15561731e+02
2.00000000e-09,2.73412961e-04,1.51155414e-05,4.09102760e+05,-9.45534954e+02
2.10000000e-09,3.15833598e-04,1.50190635e-05,4.36602119e+05,-9.48173576e+02
2.11000000e-09,3.20200420e-04,1.50095881e-05,4.36714486e+05,-9.47149012e+02
