time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.21581275e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05165783e-06,1.22325334e-05,1.04193804e+03,1.48830782e+03
2.00000000e-10,5.21202618e-06,1.24558427e-05,2.19389523e+03,2.97807546e+03
3.00000000e-10,5.49833512e-06,1.28276977e-05,3.58293176e+03,4.45126809e+03
4.00000000e-10,5.94235167e-06,1.33440538e-05,5.38403752e+03,5.85795307e+03
5.00000000e-10,6.59725304e-06,1.39931786e-05,7.85263895e+03,7.07681809e+03
6.00000000e-10,7.54830402e-06,1.47443400e-05,1.13907528e+04,7.83300366e+03
7.00000000e-10,8.93414116e-06,1.55258099e-05,1.67176726e+04,7.55659986e+03
8.00000000e-10,1.10049231e-05,1.61947352e-05,2.55076957e+04,5.51439324e+03
9.00000000e-10,1.42387915e-05,1.66040029e-05,4.02151711e+04,2.74095212e+03
1.00000000e-09,1.92716295e-05,1.67103211e-05,6.23655716e+04,-1.36458391e+03
1.10000000e-09,2.73748314e-05,1.63757887e-05,1.01356841e+05,-3.65953015e+03
1.20000000e-09,3.90034807e-05,1.61491684e-05,1.28770983e+05,-2.35591867e+03
1.30000000e-09,5.37251288e-05,1.58584494e-05,1.63761882e+05,-2.22723700e+03
1.40000000e-09,7.16035780e-05,1.55881236e-05,1.96331996e+05,-2.57900639e+03
1.50000000e-09,9.26955537e-05,1.53185018e-05,2.27700202e+05,-2.63083325e+03
1.60000000e-09,1.16973391e-04,1.50467622e-05,2.58016478e+05,-2.71135576e+03
1.70000000e-09,1.44424059e-04,1.47737139e-05,2.90599886e+05,-2.65880638e+03
1.80000000e-09,1.75114805e-04,1.45002981e-05,3.22589544e+05,-2.87732523e+03
1.90000000e-09,2.08972447e-04,1.42299302e-05,3.55575880e+05,-2.66648949e+03
2.00000000e-09,2.46040623e-04,1.39569890e-05,3.87063420e+05,-2.47899320e+03
2.10000000e-09,2.86320063e-04,1.36859750e-05,4.19174858e+05,-2.43986915e+03
2.17900000e-09,3.20298995e-04,1.34462317e-05,4.36742249e+05,-3.79455727e+03
