time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.77536416e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05370167e-06,1.76807161e-05,1.08299961e+03,-1.45887333e+03
2.00000000e-10,5.22031562e-06,1.74617454e-05,2.27821562e+03,-2.92100573e+03
3.00000000e-10,5.51718351e-06,1.70972120e-05,3.71075184e+03,-4.36234486e+03
4.00000000e-10,5.97643221e-06,1.65912669e-05,5.56154473e+03,-5.73784449e+03
5.00000000e-10,6.65208052e-06,1.59557330e-05,8.09353150e+03,-6.92477259e+03
6.00000000e-10,7.63152141e-06,1.52215403e-05,1.17261852e+04,-7.64453943e+03
7.00000000e-10,9.05885491e-06,1.44612150e-05,1.72332457e+04,-7.31979304e+03
8.00000000e-10,1.11978807e-05,1.38175773e-05,2.63943826e+04,-5.26749182e+03
9.00000000e-10,1.45433823e-05,1.34268444e-05,4.15501330e+04,-2.61105532e+03
1.00000000e-09,1.97462053e-05,1.33412614e-05,6.47288376e+04,1.67283161e+03
1.10000000e-09,2.81434845e-05,1.36682981e-05,1.04244507e+05,3.20557961e+03
1.20000000e-09,3.99737042e-05,1.38663731e-05,1.31095915e+05,2.44554460e+03
1.30000000e-09,5.49539005e-05,1.41342755e-05,1.65404739e+05,1.98527420e+03
1.40000000e-09,7.30759610e-05,1.43866427e-05,1.98168308e+05,2.26576063e+03
1.50000000e-09,9.44009252e-05,1.46363174e-05,2.29404391e+05,2.37650935e+03
1.60000000e-09,1.18905086e-04,1.48880593e-05,2.59996772e+05,2.50782718e+03
1.70000000e-09,1.46602582e-04,1.51410948e-05,2.93644657e+05,2.49572135e+03
1.80000000e-09,1.77526480e-04,1.53954156e-05,3.24338635e+05,2.60183074e+03
1.90000000e-09,2.11632135e-04,1.56456877e-05,3.57833814e+05,2.63008030e+03
2.00000000e-09,2.48936961e-04,1.58971790e-05,3.89938954e+05,2.45315353e+03
2.10000000e-09,2.89455296e-04,1.61483896e-05,4.21986764e+05,2.48306169e+03
2.17100000e-09,3.20059643e-04,1.63496173e-05,4.36736425e+05,3.45468828e+03
