time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.23236060e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05549164e-06,1.23952350e-05,1.11897194e+03,1.43309288e+03
2.00000000e-10,5.22756286e-06,1.26103731e-05,2.35105480e+03,2.86911441e+03
3.00000000e-10,5.53357051e-06,1.29682668e-05,3.82178962e+03,4.28213588e+03
4.00000000e-10,6.00600805e-06,1.34647683e-05,5.71538582e+03,5.62895919e+03
5.00000000e-10,6.69962864e-06,1.40879743e-05,8.30218442e+03,6.78690864e+03
6.00000000e-10,7.70370926e-06,1.48068154e-05,1.20182088e+04,7.47452655e+03
7.00000000e-10,9.16727456e-06,1.55481804e-05,1.76854362e+04,7.10929142e+03
8.00000000e-10,1.13661972e-05,1.61697719e-05,2.71701848e+04,5.05805224e+03
9.00000000e-10,1.48085819e-05,1.65448491e-05,4.27052105e+04,2.49574009e+03
1.00000000e-09,2.01616798e-05,1.66118426e-05,6.68479185e+04,-1.90318858e+03
1.10000000e-09,2.88096162e-05,1.62957389e-05,1.06560114e+05,-2.78265613e+03
1.20000000e-09,4.08080342e-05,1.61179694e-05,1.33266469e+05,-2.50586488e+03
1.30000000e-09,5.60021075e-05,1.58709368e-05,1.66800598e+05,-1.83652869e+03
1.40000000e-09,7.43307529e-05,1.56339751e-05,1.99592032e+05,-2.04455759e+03
1.50000000e-09,9.58523173e-05,1.54006029e-05,2.30810532e+05,-2.19343475e+03
1.60000000e-09,1.20550953e-04,1.51650543e-05,2.62016013e+05,-2.36869380e+03
1.70000000e-09,1.48462063e-04,1.49283355e-05,2.96058069e+05,-2.35969460e+03
1.80000000e-09,1.79576984e-04,1.46909093e-05,3.26129652e+05,-2.35798343e+03
1.90000000e-09,2.13893037e-04,1.44561899e-05,3.59342665e+05,-2.50161919e+03
2.00000000e-09,2.51401590e-04,1.42218047e-05,3.91876936e+05,-2.45693006e+03
2.10000000e-09,2.92121290e-04,1.39866814e-05,4.23774971e+05,-2.52341434e+03
2.16500000e-09,3.20191879e-04,1.38143378e-05,4.36732908e+05,-3.17532347e+03
