time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.08010964e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01809081e-06,1.08871398e-05,3.68830937e+02,1.72231338e+03
2.00000000e-10,5.07663381e-06,1.11461166e-05,8.24421481e+02,3.45961034e+03
3.00000000e-10,5.18929987e-06,1.15792813e-05,1.47034676e+03,5.20483745e+03
4.00000000e-10,5.38124325e-06,1.21861422e-05,2.43371066e+03,6.92209966e+03
5.00000000e-10,5.69172547e-06,1.29594082e-05,3.86991663e+03,8.51045741e+03
6.00000000e-10,6.17714653e-06,1.38778760e-05,5.96258630e+03,9.78197860e+03
7.00000000e-10,6.91280526e-06,1.48942239e-05,8.91015655e+03,1.03971674e+04
8.00000000e-10,7.99610890e-06,1.59170560e-05,1.29754412e+04,9.79100783e+03
9.00000000e-10,9.56824503e-06,1.67800258e-05,1.89229987e+04,7.00078625e+03
1.00000000e-09,1.19414033e-05,1.72321699e-05,2.96962427e+04,1.95238090e+03
1.10000000e-09,1.57187275e-05,1.72266234e-05,4.66785793e+04,-1.87517962e+03
1.20000000e-09,2.15798813e-05,1.67532141e-05,7.40590733e+04,-7.97940632e+03
1.30000000e-09,3.10106877e-05,1.59204207e-05,1.12824386e+05,-7.35219970e+03
1.40000000e-09,4.35597692e-05,1.52030873e-05,1.41128044e+05,-7.52709817e+03
1.50000000e-09,5.93971631e-05,1.44457345e-05,1.72054163e+05,-7.41690995e+03
1.60000000e-09,7.83817239e-05,1.36984412e-05,2.04252543e+05,-7.66186796e+03
1.70000000e-09,1.00534009e-04,1.29556979e-05,2.36108869e+05,-7.08463445e+03
1.80000000e-09,1.25881987e-04,1.22353215e-05,2.70071443e+05,-6.35236803e+03
1.90000000e-09,1.54472154e-04,1.15005942e-05,3.01660619e+05,-8.58350220e+03
2.00000000e-09,1.86191632e-04,1.07801663e-05,3.34164479e+05,-5.97862494e+03
2.10000000e-09,2.21152385e-04,1.00536991e-05,3.63866130e+05,-6.83860034e+03
