time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.55154316e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08483460e-06,1.54991124e-05,1.70781926e+03,-3.26556159e+02
2.00000000e-10,5.34607555e-06,1.54500879e-05,3.55139938e+03,-6.53838994e+02
3.00000000e-10,5.80455129e-06,1.53685296e-05,5.67894450e+03,-9.75040976e+02
4.00000000e-10,6.49829484e-06,1.52558746e-05,8.31919806e+03,-1.27339200e+03
5.00000000e-10,7.50106427e-06,1.51157537e-05,1.19653988e+04,-1.51294493e+03
6.00000000e-10,8.95903739e-06,1.49589390e-05,1.76852766e+04,-1.57635972e+03
7.00000000e-10,1.11843259e-05,1.48144304e-05,2.78513109e+04,-1.24068764e+03
8.00000000e-10,1.47711696e-05,1.47156195e-05,4.51354125e+04,-7.43038074e+02
9.00000000e-10,2.05520495e-05,1.46829514e-05,7.37229287e+04,2.77183263e+02
1.00000000e-09,3.01804047e-05,1.47282478e-05,1.17962693e+05,2.01795315e+02
1.10000000e-09,4.32675081e-05,1.47280716e-05,1.42540631e+05,-3.31087268e+01
1.20000000e-09,5.87037874e-05,1.47293926e-05,1.68403236e+05,2.77019509e+02
1.30000000e-09,7.75771500e-05,1.47497990e-05,2.03577091e+05,4.08728909e+01
1.40000000e-09,9.91829576e-05,1.47614641e-05,2.33190743e+05,3.18824427e+02
1.50000000e-09,1.24079602e-04,1.47738841e-05,2.61084293e+05,9.82772070e+01
1.60000000e-09,1.52001053e-04,1.47907862e-05,2.93665276e+05,9.53831670e+01
1.70000000e-09,1.83024151e-04,1.48070591e-05,3.25211191e+05,1.10330844e+02
1.80000000e-09,2.17211372e-04,1.48236039e-05,3.56623407e+05,1.84404675e+02
1.90000000e-09,2.54683450e-04,1.48425404e-05,3.92604202e+05,1.71090248e+02
2.00000000e-09,2.95500415e-04,1.48602920e-05,4.25710374e+05,2.23722599e+02
2.05700000e-09,3.20158571e-04,1.48676036e-05,4.35132916e+05,7.50712354e+01
