time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.95355806e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00220555e-06,1.94559364e-05,5.00675023e+01,-1.59441665e+03
2.00000000e-10,5.01240003e-06,1.92160602e-05,1.71773030e+02,-3.20811590e+03
3.00000000e-10,5.04143445e-06,1.88129737e-05,4.41942966e+02,-4.85740593e+03
4.00000000e-10,5.10968657e-06,1.82452641e-05,9.77628143e+02,-6.49266506e+03
5.00000000e-10,5.25000579e-06,1.75157278e-05,1.90316152e+03,-8.07493358e+03
6.00000000e-10,5.50797226e-06,1.66372651e-05,3.35478724e+03,-9.44470161e+03
7.00000000e-10,5.94159807e-06,1.56423158e-05,5.42849506e+03,-1.03533198e+04
8.00000000e-10,6.61669073e-06,1.45936462e-05,8.20756612e+03,-1.04490908e+04
9.00000000e-10,7.60840979e-06,1.35975981e-05,1.17799326e+04,-9.17607574e+03
1.00000000e-09,9.01156064e-06,1.28395343e-05,1.66183732e+04,-5.41109720e+03
1.10000000e-09,1.10855343e-05,1.26678182e-05,2.63180175e+04,2.28197673e+03
1.20000000e-09,1.45541557e-05,1.31570272e-05,4.40265275e+04,6.80277131e+03
1.30000000e-09,2.01590651e-05,1.40262840e-05,7.11574808e+04,1.10354311e+04
1.40000000e-09,2.95119121e-05,1.52029528e-05,1.15731333e+05,1.19343260e+04
1.50000000e-09,4.24319659e-05,1.64322125e-05,1.40960803e+05,1.23717197e+04
1.60000000e-09,5.76807523e-05,1.76452281e-05,1.65016480e+05,1.00080424e+04
1.70000000e-09,7.63490138e-05,1.86637167e-05,2.01978149e+05,1.22680736e+04
1.80000000e-09,9.77095738e-05,1.98518190e-05,2.29871908e+05,9.98298692e+03
