time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.33163540e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07091412e-06,1.33664055e-05,1.42840357e+03,1.00143093e+03
2.00000000e-10,5.28984231e-06,1.35167266e-05,2.98242426e+03,2.00494752e+03
3.00000000e-10,5.67650367e-06,1.37670549e-05,4.81126752e+03,2.99716359e+03
4.00000000e-10,6.26802321e-06,1.41143479e-05,7.12706716e+03,3.93538850e+03
5.00000000e-10,7.13006767e-06,1.45490242e-05,1.02891010e+04,4.71218553e+03
6.00000000e-10,8.37982794e-06,1.50422578e-05,1.50826051e+04,5.03561809e+03
7.00000000e-10,1.02561856e-05,1.55187980e-05,2.32403752e+04,4.23819233e+03
8.00000000e-10,1.32482237e-05,1.58554072e-05,3.78591596e+04,2.49715052e+03
9.00000000e-10,1.80835067e-05,1.60130831e-05,6.06119353e+04,2.64377496e+02
1.00000000e-09,2.60864356e-05,1.58654342e-05,1.02688014e+05,-2.14955401e+03
1.10000000e-09,3.81628544e-05,1.57608818e-05,1.34095771e+05,-4.74762209e+02
1.20000000e-09,5.27211682e-05,1.57124819e-05,1.57091413e+05,-5.19641232e+02
1.30000000e-09,7.02258695e-05,1.55984444e-05,1.94912638e+05,-8.43440106e+02
1.40000000e-09,9.08863173e-05,1.55246781e-05,2.18297953e+05,-8.27146366e+02
1.50000000e-09,1.14614590e-04,1.54211883e-05,2.52586014e+05,-8.26224534e+02
1.60000000e-09,1.41331496e-04,1.53235239e-05,2.85264492e+05,-9.09284151e+02
1.70000000e-09,1.71194151e-04,1.52269063e-05,3.16555891e+05,-9.76309684e+02
1.80000000e-09,2.04247240e-04,1.51293558e-05,3.47620810e+05,-9.59304551e+02
1.90000000e-09,2.40502978e-04,1.50310106e-05,3.77772817e+05,-9.81521970e+02
2.00000000e-09,2.80074042e-04,1.49320224e-05,4.13648463e+05,-1.00506412e+03
2.09400000e-09,3.20229331e-04,1.48358835e-05,4.35142379e+05,-1.09643084e+03
