time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.25140508e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05396333e-06,1.25812869e-05,1.08866839e+03,1.34570673e+03
2.00000000e-10,5.22164877e-06,1.27835568e-05,2.29584863e+03,2.70214518e+03
3.00000000e-10,5.52200528e-06,1.31221904e-05,3.76880163e+03,4.06937529e+03
4.00000000e-10,5.98890453e-06,1.35946781e-05,5.65361400e+03,5.35679557e+03
5.00000000e-10,6.67745850e-06,1.41879536e-05,8.28343855e+03,6.46833654e+03
6.00000000e-10,7.68359657e-06,1.48723836e-05,1.21098122e+04,7.10034609e+03
7.00000000e-10,9.17273666e-06,1.55699803e-05,1.81734236e+04,6.56613067e+03
8.00000000e-10,1.14763990e-05,1.61152361e-05,2.90259648e+04,4.08069573e+03
9.00000000e-10,1.52293651e-05,1.63923500e-05,4.71981492e+04,1.57131110e+03
1.00000000e-09,2.12694254e-05,1.63366160e-05,7.74880866e+04,-3.33082216e+03
1.10000000e-09,3.13238023e-05,1.59779169e-05,1.21196039e+05,-2.34600605e+03
1.20000000e-09,4.46558344e-05,1.57866026e-05,1.44874625e+05,-1.86323928e+03
1.30000000e-09,6.03602329e-05,1.55812139e-05,1.72733768e+05,-2.75261783e+03
1.40000000e-09,7.95743974e-05,1.53373211e-05,2.05881517e+05,-2.19237540e+03
1.50000000e-09,1.01487889e-04,1.51097444e-05,2.37773232e+05,-2.39610646e+03
1.60000000e-09,1.26654234e-04,1.48767583e-05,2.63980577e+05,-2.28273718e+03
1.70000000e-09,1.54898855e-04,1.46444715e-05,2.95984368e+05,-2.38446735e+03
1.80000000e-09,1.86237433e-04,1.44138915e-05,3.27591763e+05,-2.39217817e+03
1.90000000e-09,2.20746183e-04,1.41878895e-05,3.60773456e+05,-1.94105927e+03
2.00000000e-09,2.58571891e-04,1.39665236e-05,3.95234113e+05,-2.50930674e+03
2.10000000e-09,2.99726855e-04,1.37478167e-05,4.29912541e+05,-2.21868701e+03
2.14700000e-09,3.20108613e-04,1.36125399e-05,4.35182713e+05,-3.23849465e+03
