time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.95687968e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00145241e-06,1.94893244e-05,3.50127982e+01,-1.59091078e+03
2.00000000e-10,5.00939005e-06,1.92500071e-05,1.41677022e+02,-3.20020914e+03
3.00000000e-10,5.03462674e-06,1.88479576e-05,3.95193733e+02,-4.84594294e+03
4.00000000e-10,5.09718948e-06,1.82814488e-05,9.09948670e+02,-6.47952037e+03
5.00000000e-10,5.22950444e-06,1.75532944e-05,1.80992409e+03,-8.06221108e+03
6.00000000e-10,5.47651904e-06,1.66759162e-05,3.22841538e+03,-9.43775722e+03
7.00000000e-10,5.89550667e-06,1.56809254e-05,5.26167881e+03,-1.03636067e+04
8.00000000e-10,6.55100052e-06,1.46296787e-05,7.97980211e+03,-1.04948069e+04
9.00000000e-10,7.51591663e-06,1.36256544e-05,1.14619144e+04,-9.30107990e+03
1.00000000e-09,8.87904333e-06,1.28470691e-05,1.61045547e+04,-5.72338210e+03
1.10000000e-09,1.08700899e-05,1.26332556e-05,2.50865289e+04,1.95825404e+03
1.20000000e-09,1.41882385e-05,1.31129753e-05,4.22860600e+04,6.84713246e+03
1.30000000e-09,1.95680190e-05,1.39743648e-05,6.79392243e+04,1.08638837e+04
1.40000000e-09,2.85410574e-05,1.51584352e-05,1.12440415e+05,1.20625242e+04
1.50000000e-09,4.12394193e-05,1.64091345e-05,1.38977741e+05,1.26487433e+04
1.60000000e-09,5.62849285e-05,1.76643064e-05,1.62083578e+05,1.14123473e+04
1.70000000e-09,7.46327765e-05,1.86800160e-05,2.00050198e+05,1.23732559e+04
1.80000000e-09,9.57644082e-05,1.98997553e-05,2.24926110e+05,1.05514160e+04
