time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.03948768e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00062886e-06,1.04741615e-05,1.85532354e+01,1.58708007e+03
2.00000000e-10,5.00610015e-06,1.07128688e-05,1.08801653e+02,3.19159007e+03
3.00000000e-10,5.02720100e-06,1.11137660e-05,3.44495720e+02,4.83276814e+03
4.00000000e-10,5.08359552e-06,1.16788999e-05,8.36605237e+02,6.46455768e+03
5.00000000e-10,5.20723464e-06,1.24054530e-05,1.70888340e+03,8.04714016e+03
6.00000000e-10,5.44237822e-06,1.32815092e-05,3.09129276e+03,9.42842731e+03
7.00000000e-10,5.84547767e-06,1.42763459e-05,5.08035367e+03,1.03724736e+04
8.00000000e-10,6.47978785e-06,1.53301462e-05,7.73343095e+03,1.05415668e+04
9.00000000e-10,7.41584306e-06,1.63424396e-05,1.11205146e+04,9.43161791e+03
1.00000000e-09,8.73645941e-06,1.71424952e-05,1.55610210e+04,6.05212240e+03
1.10000000e-09,1.06417231e-05,1.74037965e-05,2.37960414e+04,-1.54032075e+03
1.20000000e-09,1.37966899e-05,1.69385848e-05,4.03852375e+04,-6.89438419e+03
1.30000000e-09,1.89382447e-05,1.60828685e-05,6.46132280e+04,-1.06470762e+04
1.40000000e-09,2.74904213e-05,1.48936522e-05,1.08411426e+05,-1.22111425e+04
1.50000000e-09,3.99263729e-05,1.36215601e-05,1.36769476e+05,-1.29602138e+04
1.60000000e-09,5.47510152e-05,1.23284122e-05,1.59599163e+05,-1.24948701e+04
1.70000000e-09,7.27342045e-05,1.13030199e-05,1.97983499e+05,-1.24576924e+04
1.80000000e-09,9.36446616e-05,1.00582949e-05,2.19475032e+05,-1.20062814e+04
