time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.00970064e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99387194e-06,1.01747617e-05,-1.16565298e+02,1.55609588e+03
2.00000000e-10,4.97907551e-06,1.04086283e-05,-1.61528752e+02,3.12432928e+03
3.00000000e-10,4.96629567e-06,1.08004912e-05,-6.46283700e+01,4.71862563e+03
4.00000000e-10,4.97338904e-06,1.13533917e-05,2.53183579e+02,6.33526545e+03
5.00000000e-10,5.02828592e-06,1.20655102e-05,9.10303517e+02,7.89678393e+03
6.00000000e-10,5.16996836e-06,1.29273574e-05,2.00666721e+03,9.30045062e+03
7.00000000e-10,5.44758150e-06,1.39145389e-05,3.63756627e+03,1.03622820e+04
8.00000000e-10,5.91641840e-06,1.49793580e-05,5.82641227e+03,1.08017564e+04
9.00000000e-10,6.63048681e-06,1.60426262e-05,8.55026297e+03,1.02611648e+04
1.00000000e-09,7.64209717e-06,1.69819853e-05,1.17790322e+04,8.19883778e+03
1.10000000e-09,9.01152033e-06,1.75950899e-05,1.58390646e+04,3.44174355e+03
1.20000000e-09,1.09760749e-05,1.74941951e-05,2.50400586e+04,-5.71153507e+03
1.30000000e-09,1.43044835e-05,1.66437719e-05,4.24613138e+04,-1.04240717e+04
1.40000000e-09,1.97280062e-05,1.54624488e-05,6.87719915e+04,-1.32450899e+04
1.50000000e-09,2.87950345e-05,1.41057883e-05,1.13322125e+05,-1.40757812e+04
1.60000000e-09,4.15352501e-05,1.25708103e-05,1.39223868e+05,-1.56484202e+04
1.70000000e-09,5.65917225e-05,1.10123482e-05,1.61159771e+05,-1.45109556e+04
1.80000000e-09,7.50090097e-05,9.77638687e-06,2.00511766e+05,-1.32856255e+04
