time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.61730908e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07928123e-06,1.61367563e-05,1.59700921e+03,-7.27390975e+02
2.00000000e-10,5.32406621e-06,1.60273944e-05,3.33470074e+03,-1.46090798e+03
3.00000000e-10,5.75586723e-06,1.58447516e-05,5.35953527e+03,-2.18663347e+03
4.00000000e-10,6.41126261e-06,1.55920162e-05,7.86158359e+03,-2.85632531e+03
5.00000000e-10,7.35899186e-06,1.52776656e-05,1.13009297e+04,-3.39515606e+03
6.00000000e-10,8.73417704e-06,1.49248565e-05,1.66493691e+04,-3.56335543e+03
7.00000000e-10,1.08197005e-05,1.45950195e-05,2.60121607e+04,-2.85661412e+03
8.00000000e-10,1.41738567e-05,1.43692235e-05,4.23141618e+04,-1.68615350e+03
9.00000000e-10,1.95757608e-05,1.42809483e-05,6.83492794e+04,3.61098385e+02
1.00000000e-09,2.85929296e-05,1.43954945e-05,1.12943162e+05,9.77808015e+02
1.10000000e-09,4.13349772e-05,1.44234879e-05,1.39402343e+05,1.14914783e+02
1.20000000e-09,5.64329373e-05,1.44381548e-05,1.63333704e+05,4.35370021e+02
1.30000000e-09,7.48116510e-05,1.45036067e-05,2.00472314e+05,2.83682930e+02
1.40000000e-09,9.60364428e-05,1.45393865e-05,2.26727969e+05,7.66510649e+02
1.50000000e-09,1.20531171e-04,1.45904066e-05,2.57849056e+05,3.60673659e+02
1.60000000e-09,1.48006668e-04,1.46430886e-05,2.90591302e+05,4.03165019e+02
1.70000000e-09,1.78599436e-04,1.46945007e-05,3.22154689e+05,4.32853171e+02
1.80000000e-09,2.12365015e-04,1.47459520e-05,3.52842310e+05,4.62070414e+02
1.90000000e-09,2.49354293e-04,1.48002271e-05,3.86990136e+05,6.13797941e+02
2.00000000e-09,2.89726522e-04,1.48541267e-05,4.19696321e+05,5.53040492e+02
2.07100000e-09,3.20305738e-04,1.48904250e-05,4.35140663e+05,4.47821791e+02
