time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.65031343e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07387101e-06,1.64579308e-05,1.48796076e+03,-9.04614273e+02
2.00000000e-10,5.30192092e-06,1.63220647e-05,3.10655009e+03,-1.81315081e+03
3.00000000e-10,5.70461613e-06,1.60954945e-05,5.00986472e+03,-2.71482540e+03
4.00000000e-10,6.31997880e-06,1.57807756e-05,7.40263523e+03,-3.56515991e+03
5.00000000e-10,7.21393880e-06,1.53873819e-05,1.06626935e+04,-4.26014735e+03
6.00000000e-10,8.50978400e-06,1.49424310e-05,1.56556170e+04,-4.52735687e+03
7.00000000e-10,1.04621881e-05,1.45172014e-05,2.42469935e+04,-3.74573936e+03
8.00000000e-10,1.35870763e-05,1.42202456e-05,3.95044783e+04,-2.21185305e+03
9.00000000e-10,1.86282439e-05,1.40871529e-05,6.33627198e+04,-2.95780485e+00
1.00000000e-09,2.70088767e-05,1.42272764e-05,1.06756835e+05,1.71498250e+03
1.10000000e-09,3.93517994e-05,1.42968665e-05,1.36104671e+05,3.05554274e+02
1.20000000e-09,5.41127626e-05,1.43285700e-05,1.59247229e+05,4.17128090e+02
1.30000000e-09,7.19507334e-05,1.44239249e-05,1.97134663e+05,5.61339831e+02
1.40000000e-09,9.28180184e-05,1.44789168e-05,2.20950563e+05,7.88491151e+02
1.50000000e-09,1.16845368e-04,1.45618310e-05,2.54584987e+05,6.20029767e+02
1.60000000e-09,1.43850072e-04,1.46406225e-05,2.87341809e+05,6.77537378e+02
1.70000000e-09,1.73989147e-04,1.47182109e-05,3.18878040e+05,7.23588441e+02
1.80000000e-09,2.07313645e-04,1.47961716e-05,3.49619765e+05,7.38186784e+02
1.90000000e-09,2.43836933e-04,1.48752184e-05,3.80528315e+05,8.13967460e+02
2.00000000e-09,2.83721629e-04,1.49561362e-05,4.15757052e+05,7.93055993e+02
2.08500000e-09,3.20140042e-04,1.50245602e-05,4.35141533e+05,8.07097980e+02
