time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.79633129e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04234747e-06,1.78876381e-05,8.55228345e+02,-1.51335786e+03
2.00000000e-10,5.17448381e-06,1.76607185e-05,1.81447028e+03,-3.02425485e+03
3.00000000e-10,5.41300867e-06,1.72830920e-05,3.00872144e+03,-4.52566077e+03
4.00000000e-10,5.79019832e-06,1.67566527e-05,4.61859027e+03,-5.98696180e+03
5.00000000e-10,6.35642777e-06,1.60927000e-05,6.84441352e+03,-7.24988018e+03
6.00000000e-10,7.19338046e-06,1.53203168e-05,1.00841029e+04,-8.08398293e+03
7.00000000e-10,8.42886538e-06,1.45094907e-05,1.49715274e+04,-7.88428999e+03
8.00000000e-10,1.02933716e-05,1.38158059e-05,2.31330901e+04,-5.52967834e+03
9.00000000e-10,1.32897021e-05,1.34467933e-05,3.80939258e+04,-2.03361519e+03
1.00000000e-09,1.81451824e-05,1.33939979e-05,6.06097851e+04,1.60316668e+03
1.10000000e-09,2.61703778e-05,1.38313235e-05,1.03177764e+05,5.37398096e+03
1.20000000e-09,3.82866308e-05,1.42285735e-05,1.34415729e+05,3.29607358e+03
1.30000000e-09,5.28771506e-05,1.45590826e-05,1.57428871e+05,3.33112748e+03
1.40000000e-09,7.04283730e-05,1.49268450e-05,1.95232296e+05,3.68180056e+03
1.50000000e-09,9.11203580e-05,1.52938088e-05,2.18674378e+05,3.61244419e+03
1.60000000e-09,1.14892872e-04,1.56505091e-05,2.52894263e+05,3.81121341e+03
1.70000000e-09,1.41652025e-04,1.60015158e-05,2.85608792e+05,3.82404355e+03
1.80000000e-09,1.71555286e-04,1.63542566e-05,3.17029449e+05,3.67791896e+03
1.90000000e-09,2.04649462e-04,1.67073050e-05,3.47967571e+05,3.92611984e+03
2.00000000e-09,2.40944094e-04,1.70633638e-05,3.77979400e+05,3.75287418e+03
2.10000000e-09,2.80562051e-04,1.73846564e-05,4.14144007e+05,3.85919801e+03
2.19300000e-09,3.20315587e-04,1.77537052e-05,4.35247234e+05,5.36408211e+03
