time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.83455532e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03212058e-06,1.82670756e-05,6.50443999e+02,-1.57132599e+03
2.00000000e-10,5.13342331e-06,1.80305412e-05,1.40176826e+03,-3.16530302e+03
3.00000000e-10,5.31969964e-06,1.76335108e-05,2.37019569e+03,-4.76898424e+03
4.00000000e-10,5.61980898e-06,1.70785172e-05,3.71212351e+03,-6.31936244e+03
5.00000000e-10,6.08108796e-06,1.63746922e-05,5.61824591e+03,-7.70684968e+03
6.00000000e-10,6.77318667e-06,1.55493868e-05,8.39525153e+03,-8.70544892e+03
7.00000000e-10,7.80083796e-06,1.46628163e-05,1.24304211e+04,-8.81968139e+03
8.00000000e-10,9.32834727e-06,1.38465720e-05,1.86433240e+04,-7.07367903e+03
9.00000000e-10,1.17014504e-05,1.33453139e-05,3.00917510e+04,-2.77817271e+03
1.00000000e-09,1.55999153e-05,1.32406812e-05,4.89273795e+04,5.01483087e+02
1.10000000e-09,2.18709435e-05,1.35657645e-05,8.08362998e+04,6.36129633e+03
1.20000000e-09,3.22507663e-05,1.41957956e-05,1.23298807e+05,5.07565618e+03
1.30000000e-09,4.57615644e-05,1.46826346e-05,1.46631425e+05,4.84913345e+03
1.40000000e-09,6.16881236e-05,1.51672329e-05,1.76350073e+05,4.79547961e+03
1.50000000e-09,8.11478561e-05,1.56746894e-05,2.07624147e+05,5.22654266e+03
1.60000000e-09,1.03309312e-04,1.61529523e-05,2.41008129e+05,4.63895661e+03
1.70000000e-09,1.28670340e-04,1.66722073e-05,2.66621532e+05,4.17811359e+03
1.80000000e-09,1.57156955e-04,1.71595919e-05,2.97716391e+05,5.10092849e+03
1.90000000e-09,1.88734761e-04,1.76356157e-05,3.29360451e+05,4.64123334e+03
2.00000000e-09,2.23496456e-04,1.80805791e-05,3.64512754e+05,3.23590043e+03
2.10000000e-09,2.61585540e-04,1.85369893e-05,3.96879053e+05,5.31913113e+03
2.20000000e-09,3.03006751e-04,1.89725020e-05,4.32295671e+05,5.32194231e+03
2.24000000e-09,3.20381895e-04,1.92126968e-05,4.35331241e+05,6.73020541e+03
