time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.74685618e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05438692e-06,1.74016334e-05,1.09719089e+03,-1.33959104e+03
2.00000000e-10,5.22337450e-06,1.72002647e-05,2.31353709e+03,-2.69034239e+03
3.00000000e-10,5.52599736e-06,1.68630828e-05,3.79605467e+03,-4.05154090e+03
4.00000000e-10,5.99608402e-06,1.63927566e-05,5.69053691e+03,-5.33153078e+03
5.00000000e-10,6.68905841e-06,1.58023047e-05,8.33500542e+03,-6.43674186e+03
6.00000000e-10,7.70133793e-06,1.51214204e-05,1.21840731e+04,-7.06082326e+03
7.00000000e-10,9.19991142e-06,1.44283245e-05,1.82945527e+04,-6.51482401e+03
8.00000000e-10,1.15203085e-05,1.38883834e-05,2.92468524e+04,-4.03502252e+03
9.00000000e-10,1.53006686e-05,1.36142177e-05,4.75241950e+04,-1.54844674e+03
1.00000000e-09,2.13868466e-05,1.36745481e-05,7.81541309e+04,3.34933775e+03
1.10000000e-09,3.15068338e-05,1.40272044e-05,1.21629864e+05,2.25763925e+03
1.20000000e-09,4.48742412e-05,1.42137098e-05,1.45219824e+05,1.82175091e+03
1.30000000e-09,6.06206168e-05,1.44165114e-05,1.73429014e+05,2.73496549e+03
1.40000000e-09,7.98842556e-05,1.46556890e-05,2.06224737e+05,2.14977910e+03
1.50000000e-09,1.01845773e-04,1.48798372e-05,2.38425298e+05,2.36026890e+03
1.60000000e-09,1.27051332e-04,1.51085370e-05,2.64491622e+05,2.23966134e+03
1.70000000e-09,1.55343832e-04,1.53372874e-05,2.96346568e+05,2.33678023e+03
1.80000000e-09,1.86729838e-04,1.55642102e-05,3.27984699e+05,2.33336872e+03
1.90000000e-09,2.21288576e-04,1.57860882e-05,3.61481822e+05,1.90296958e+03
2.00000000e-09,2.59165629e-04,1.60049922e-05,3.95573194e+05,2.47611420e+03
2.10000000e-09,3.00372925e-04,1.62201508e-05,4.30387076e+05,2.27708378e+03
2.14600000e-09,3.20327011e-04,1.63512567e-05,4.35182740e+05,3.17526297e+03
