time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.98883316e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99420444e-06,1.98105011e-05,-1.09918225e+02,-1.55761691e+03
2.00000000e-10,4.98040441e-06,1.95763981e-05,-1.48246059e+02,-3.12759285e+03
3.00000000e-10,4.96928781e-06,1.91841021e-05,-4.46086626e+01,-4.72413847e+03
4.00000000e-10,4.97876303e-06,1.86305681e-05,2.81259295e+02,-6.34177797e+03
5.00000000e-10,5.03695292e-06,1.79177554e-05,9.48465716e+02,-7.90448323e+03
6.00000000e-10,5.18307416e-06,1.70551573e-05,2.05821918e+03,-9.30787325e+03
7.00000000e-10,5.46664925e-06,1.60674159e-05,3.70632132e+03,-1.03653826e+04
8.00000000e-10,5.94334014e-06,1.50027860e-05,5.91571457e+03,-1.07934859e+04
9.00000000e-10,6.66775549e-06,1.39413978e-05,8.66989526e+03,-1.02288116e+04
1.00000000e-09,7.69325884e-06,1.30075023e-05,1.19436980e+04,-8.11368140e+03
1.10000000e-09,9.08345144e-06,1.24083005e-05,1.61127821e+04,-3.22826287e+03
1.20000000e-09,1.10961982e-05,1.25371840e-05,2.57641931e+04,5.89595098e+03
1.30000000e-09,1.45112539e-05,1.33916859e-05,4.34618359e+04,1.03801067e+04
1.40000000e-09,2.00651334e-05,1.45717622e-05,7.06122747e+04,1.32372762e+04
1.50000000e-09,2.93484240e-05,1.59252481e-05,1.15186679e+05,1.41679698e+04
1.60000000e-09,4.22135007e-05,1.74536377e-05,1.40361953e+05,1.54996093e+04
1.70000000e-09,5.73797841e-05,1.89898850e-05,1.62714088e+05,1.35668444e+04
1.80000000e-09,7.59912991e-05,2.02026503e-05,2.01632056e+05,1.31942986e+04
