time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.68762880e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.06776019e-06,1.68210651e-05,1.36491039e+03,-1.10466593e+03
2.00000000e-10,5.27697800e-06,1.66553495e-05,2.85046869e+03,-2.20896644e+03
3.00000000e-10,5.64662825e-06,1.63797950e-05,4.60094082e+03,-3.29643013e+03
4.00000000e-10,6.21255028e-06,1.59982162e-05,6.82338992e+03,-4.32058406e+03
5.00000000e-10,7.03963062e-06,1.55206657e-05,9.88419039e+03,-5.18135626e+03
6.00000000e-10,8.23965374e-06,1.49773443e-05,1.44684081e+04,-5.56383095e+03
7.00000000e-10,1.00349778e-05,1.44469028e-05,2.21708468e+04,-4.76781231e+03
8.00000000e-10,1.28842113e-05,1.40673366e-05,3.60700612e+04,-2.79903389e+03
9.00000000e-10,1.74983575e-05,1.38843466e-05,5.77255235e+04,-5.63728699e+02
1.00000000e-09,2.50886349e-05,1.40343151e-05,9.79555238e+04,2.62001779e+03
1.10000000e-09,3.68410713e-05,1.41873866e-05,1.31828067e+05,7.33823553e+02
1.20000000e-09,5.11711190e-05,1.42614237e-05,1.54773963e+05,7.43119813e+02
1.30000000e-09,6.83023222e-05,1.43982119e-05,1.91953292e+05,1.32123585e+03
1.40000000e-09,8.87288314e-05,1.45017701e-05,2.15794817e+05,1.02795274e+03
1.50000000e-09,1.12114710e-04,1.46313246e-05,2.50328167e+05,1.11747357e+03
1.60000000e-09,1.38508798e-04,1.47542616e-05,2.82471394e+05,1.26357803e+03
1.70000000e-09,1.68063999e-04,1.48769663e-05,3.12961811e+05,1.29556935e+03
1.80000000e-09,2.00803945e-04,1.50011889e-05,3.44966667e+05,1.25430160e+03
1.90000000e-09,2.36759374e-04,1.51261000e-05,3.75422930e+05,1.28053019e+03
2.00000000e-09,2.75977314e-04,1.52494331e-05,4.10264824e+05,1.19042963e+03
2.10000000e-09,3.18514520e-04,1.53802586e-05,4.35131771e+05,1.49928800e+03
2.10400000e-09,3.20255087e-04,1.53862835e-05,4.35145066e+05,1.51076219e+03
