time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.64822712e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07421286e-06,1.64376281e-05,1.49484813e+03,-8.93419274e+02
2.00000000e-10,5.30331846e-06,1.63034346e-05,3.12092623e+03,-1.79094434e+03
3.00000000e-10,5.70787269e-06,1.60796178e-05,5.03291284e+03,-2.68207356e+03
4.00000000e-10,6.32595131e-06,1.57687044e-05,7.43369749e+03,-3.52169411e+03
5.00000000e-10,7.22352306e-06,1.53801601e-05,1.07052092e+04,-4.20703825e+03
6.00000000e-10,8.52462752e-06,1.49408801e-05,1.57212214e+04,-4.46775481e+03
7.00000000e-10,1.04857692e-05,1.45216268e-05,2.43627716e+04,-3.68904506e+03
8.00000000e-10,1.36258397e-05,1.42292234e-05,3.96915582e+04,-2.17871269e+03
9.00000000e-10,1.86906411e-05,1.40990149e-05,6.36834566e+04,2.56572489e+01
1.00000000e-09,2.71141052e-05,1.42379481e-05,1.07201149e+05,1.66538863e+03
1.10000000e-09,3.94856587e-05,1.43040855e-05,1.36329251e+05,2.89412520e+02
1.20000000e-09,5.42693330e-05,1.43342325e-05,1.59498946e+05,4.11398387e+02
1.30000000e-09,7.21444936e-05,1.44275486e-05,1.97369567e+05,5.36542031e+02
1.40000000e-09,9.30351913e-05,1.44808279e-05,2.21286477e+05,7.90707988e+02
1.50000000e-09,1.17095496e-04,1.45615114e-05,2.54807945e+05,5.99397914e+02
1.60000000e-09,1.44132350e-04,1.46383577e-05,2.87565780e+05,6.55513957e+02
1.70000000e-09,1.74302383e-04,1.47139897e-05,3.19111596e+05,6.99672167e+02
1.80000000e-09,2.07657049e-04,1.47899534e-05,3.49838168e+05,7.16161814e+02
1.90000000e-09,2.44210753e-04,1.48670731e-05,3.80907217e+05,8.01142797e+02
2.00000000e-09,2.84129964e-04,1.49460660e-05,4.15980781e+05,7.70991312e+02
2.08400000e-09,3.20132161e-04,1.50118284e-05,4.35141615e+05,7.78393880e+02
