time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.73467471e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05735552e-06,1.72819742e-05,1.15693782e+03,-1.29672676e+03
2.00000000e-10,5.23548030e-06,1.70869259e-05,2.43776736e+03,-2.60751386e+03
3.00000000e-10,5.55385828e-06,1.67601381e-05,3.98383182e+03,-3.92177615e+03
4.00000000e-10,6.04597953e-06,1.63054713e-05,5.94694555e+03,-5.14932083e+03
5.00000000e-10,6.76965033e-06,1.57354094e-05,8.69207014e+03,-6.20813794e+03
6.00000000e-10,7.82465123e-06,1.50801121e-05,1.27013306e+04,-6.77626245e+03
7.00000000e-10,9.38932437e-06,1.44192268e-05,1.91486707e+04,-6.15110523e+03
8.00000000e-10,1.18273879e-05,1.39159931e-05,3.07923242e+04,-3.72899486e+03
9.00000000e-10,1.57980259e-05,1.36622343e-05,4.97946535e+04,-1.37011907e+03
1.00000000e-09,2.22116136e-05,1.37531443e-05,8.28038500e+04,3.38481877e+03
1.10000000e-09,3.27664465e-05,1.40615689e-05,1.24371644e+05,1.74617271e+03
1.20000000e-09,4.63711284e-05,1.42180053e-05,1.47558315e+05,1.54866571e+03
1.30000000e-09,6.24168576e-05,1.44050443e-05,1.78275215e+05,2.56330296e+03
1.40000000e-09,8.20016766e-05,1.46116274e-05,2.08553032e+05,1.86821666e+03
1.50000000e-09,1.04299579e-04,1.48134969e-05,2.42334966e+05,2.07047212e+03
1.60000000e-09,1.29769516e-04,1.50139027e-05,2.68573634e+05,2.00557389e+03
1.70000000e-09,1.58379210e-04,1.52184164e-05,2.99147069e+05,2.00503840e+03
1.80000000e-09,1.90088729e-04,1.54206172e-05,3.31278490e+05,1.91052779e+03
1.90000000e-09,2.24997007e-04,1.56168798e-05,3.66300093e+05,1.78117719e+03
2.00000000e-09,2.63207129e-04,1.58178371e-05,3.97852484e+05,2.16946412e+03
2.10000000e-09,3.04768959e-04,1.60115226e-05,4.32625288e+05,2.35160487e+03
2.13600000e-09,3.20406775e-04,1.61044942e-05,4.35167303e+05,2.76847413e+03
