time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.04790617e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00253758e-06,1.05587817e-05,5.67052136e+01,1.59596305e+03
2.00000000e-10,5.01372741e-06,1.07989045e-05,1.85050623e+02,3.21160912e+03
3.00000000e-10,5.04444143e-06,1.12024416e-05,4.62672286e+02,4.86227598e+03
4.00000000e-10,5.11521670e-06,1.17706629e-05,1.00765102e+03,6.49829137e+03
5.00000000e-10,5.25908584e-06,1.25007821e-05,1.94451923e+03,8.08021416e+03
6.00000000e-10,5.52190902e-06,1.33796840e-05,3.41078944e+03,9.44727403e+03
7.00000000e-10,5.96201997e-06,1.43745588e-05,5.50233043e+03,1.03481207e+04
8.00000000e-10,6.64582247e-06,1.54220192e-05,8.30870226e+03,1.04280407e+04
9.00000000e-10,7.64948512e-06,1.64144245e-05,1.19218619e+04,9.11928136e+03
1.00000000e-09,9.07064388e-06,1.71631716e-05,1.68524088e+04,5.26949657e+03
1.10000000e-09,1.11825212e-05,1.73168635e-05,2.68690276e+04,-2.40787904e+03
1.20000000e-09,1.47177522e-05,1.68244498e-05,4.47946916e+04,-6.78375682e+03
1.30000000e-09,2.04244009e-05,1.59509923e-05,7.26226286e+04,-1.10972595e+04
1.40000000e-09,2.99419606e-05,1.47783793e-05,1.17053698e+05,-1.18778501e+04
1.50000000e-09,4.29551894e-05,1.35590598e-05,1.41823540e+05,-1.22521243e+04
1.60000000e-09,5.82957811e-05,1.23671247e-05,1.66572808e+05,-9.44539996e+03
1.70000000e-09,7.71000082e-05,1.13442042e-05,2.02834160e+05,-1.22140043e+04
1.80000000e-09,9.85682560e-05,1.01722311e-05,2.31923818e+05,-9.80486022e+03
