time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.44641314e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08471771e-06,1.44810976e-05,1.70546301e+03,3.39498770e+02
2.00000000e-10,5.34559715e-06,1.45320639e-05,3.54647383e+03,6.79722865e+02
3.00000000e-10,5.80343642e-06,1.46168481e-05,5.67106685e+03,1.01357780e+03
4.00000000e-10,6.49621271e-06,1.47339502e-05,8.30750041e+03,1.32359489e+03
5.00000000e-10,7.49756457e-06,1.48795892e-05,1.19482363e+04,1.57246652e+03
6.00000000e-10,8.95340293e-06,1.50425753e-05,1.76586460e+04,1.63849665e+03
7.00000000e-10,1.11750970e-05,1.51928019e-05,2.78044301e+04,1.28986104e+03
8.00000000e-10,1.47560657e-05,1.52954951e-05,4.50643184e+04,7.72028959e+02
9.00000000e-10,2.05271758e-05,1.53295872e-05,7.35845124e+04,-2.86036249e+02
1.00000000e-09,3.01406746e-05,1.52822579e-05,1.17851259e+05,-2.16320606e+02
1.10000000e-09,4.32196159e-05,1.52820844e-05,1.42463726e+05,3.16420406e+01
1.20000000e-09,5.86472465e-05,1.52805539e-05,1.68263964e+05,-2.86405320e+02
1.30000000e-09,7.75088619e-05,1.52590413e-05,2.03500892e+05,-4.52564099e+01
1.40000000e-09,9.91047676e-05,1.52467686e-05,2.33030980e+05,-3.33260563e+02
1.50000000e-09,1.23992111e-04,1.52335325e-05,2.60999235e+05,-1.03458401e+02
1.60000000e-09,1.51902709e-04,1.52157436e-05,2.93590266e+05,-1.01842838e+02
1.70000000e-09,1.82915325e-04,1.51986130e-05,3.25136022e+05,-1.17231573e+02
1.80000000e-09,2.17092129e-04,1.51812208e-05,3.56506963e+05,-1.90916290e+02
1.90000000e-09,2.54552285e-04,1.51613452e-05,3.92499293e+05,-1.82133023e+02
2.00000000e-09,2.95358305e-04,1.51427113e-05,4.25556762e+05,-2.34116897e+02
2.05700000e-09,3.20013347e-04,1.51348909e-05,4.35133925e+05,-8.24880768e+01
